id,student_id,roll_no,first_name,last_name,email,branch,year,batch_id,batch_code,phone,address,date_of_birth,admission_year,current_semester,cgpa
f9d95cc3-c7f2-4596-9e8b-e5d62e7e154e,BITC20220095,2022ME095,Libni,Boase,student95@bitc.edu.in,ME,4,27bcb7b3-654d-4791-8a69-b949c9e2b04d,ME-4-A,01293816272,"H.No. 163
Palan Circle, Silchar 876211",2007-04-26,2022,7,8.62
d74dac16-e848-4150-963d-89ec4d3d9a5e,BITC20220096,2022ME096,Barkha,Issac,student96@bitc.edu.in,ME,4,27bcb7b3-654d-4791-8a69-b949c9e2b04d,ME-4-A,01992729366,"H.No. 266, Panchal Circle
Tiruppur-753910",2003-04-27,2022,7,6.68
80c118ae-c41e-4246-b92d-20ebd8717913,BITC20220097,2022ME097,Matthew,Nagi,student97@bitc.edu.in,ME,4,27bcb7b3-654d-4791-8a69-b949c9e2b04d,ME-4-A,+914152386392,"H.No. 33
Iyer Ganj
Katni-517566",2004-01-11,2022,7,6.7
773366e1-eb8d-4225-ac3f-c80b150babff,BITC20220098,2022ME098,Chandresh,Bava,student98@bitc.edu.in,ME,4,27bcb7b3-654d-4791-8a69-b949c9e2b04d,ME-4-A,+910272304840,"H.No. 88
Chahal Ganj, Gaya-824940",2007-01-24,2022,7,6.59
8989f51d-536d-4db7-ba33-abd92e1334e2,BITC20220099,2022ME099,Nitara,Kuruvilla,student99@bitc.edu.in,ME,4,27bcb7b3-654d-4791-8a69-b949c9e2b04d,ME-4-A,2311170634,"H.No. 15
Divan Ganj
Ahmedabad 626879",2007-01-27,2022,7,7.49
8e6daa9b-c28b-48ea-a733-631581081f4f,BITC20220100,2022ME100,Oeshi,Goda,student100@bitc.edu.in,ME,4,27bcb7b3-654d-4791-8a69-b949c9e2b04d,ME-4-A,3715127320,"H.No. 777, Sengupta Marg, Bharatpur-257397",2001-10-09,2022,7,8.04
98850c91-5a98-4d1a-b840-74697dbd9db0,BITC20220101,2022ME101,Hitesh,Babu,student101@bitc.edu.in,ME,4,27bcb7b3-654d-4791-8a69-b949c9e2b04d,ME-4-A,6263295120,"H.No. 70
Hayre Chowk, Unnao 929414",2006-04-08,2022,7,7.34
bcbd8144-326d-4b54-89ca-52271ce5a623,BITC20220102,2022ME102,Ekaraj,Bobal,student102@bitc.edu.in,ME,4,27bcb7b3-654d-4791-8a69-b949c9e2b04d,ME-4-A,05805899545,"03/471, Tank Nagar, Anand 945340",2006-11-07,2022,7,7.96
41e43c91-ce31-4aa1-8610-efd83ec749bd,BITC20220103,2022ME103,Ridhi,Dube,student103@bitc.edu.in,ME,4,27bcb7b3-654d-4791-8a69-b949c9e2b04d,ME-4-A,8927426228,"44/13, Rajan Circle, Bokaro-399221",2004-04-05,2022,7,8.12
08bf180a-4473-4285-b4da-fe8b2e50ff0b,BITC20220104,2022ME104,Falak,Issac,student104@bitc.edu.in,ME,4,27bcb7b3-654d-4791-8a69-b949c9e2b04d,ME-4-A,02384847398,"13
Hans Zila
Jaipur-558758",2002-07-13,2022,7,8.67
5f35070b-a782-4b82-ab77-fd419148b7b6,BITC20220105,2022ME105,Yadavi,Ahluwalia,student105@bitc.edu.in,ME,4,27bcb7b3-654d-4791-8a69-b949c9e2b04d,ME-4-A,1197088773,"H.No. 76, Bobal Road
Bahraich-705378",2006-07-02,2022,7,9.15
4c254b98-8cf1-4ed8-abe3-bf760d87b58c,BITC20250106,2025EE106,Noah,Sandal,student106@bitc.edu.in,EE,1,de5b0ccf-a595-44db-a23c-329f57e35e9f,EE-1-A,9761099625,"H.No. 91
Chanda Chowk, Raebareli 106884",2003-03-01,2025,1,8.23
6ed0bc0d-70c8-436e-b62e-e4d30dd9a528,BITC20250107,2025EE107,Wyatt,Sachdeva,student107@bitc.edu.in,EE,1,de5b0ccf-a595-44db-a23c-329f57e35e9f,EE-1-A,3763238357,"48/18, Kohli Path
Ajmer-667435",2003-06-14,2025,1,7.23
17bde259-5f68-484b-bbca-fa5508484639,BITC20250108,2025EE108,Harish,Balakrishnan,student108@bitc.edu.in,EE,1,de5b0ccf-a595-44db-a23c-329f57e35e9f,EE-1-A,0546542718,"H.No. 92
Devan Path
Morbi-063115",2005-10-27,2025,1,7.92
9026a8d2-ce86-47f5-8022-89420a5fe343,BITC20250109,2025EE109,Wakeeta,Uppal,student109@bitc.edu.in,EE,1,de5b0ccf-a595-44db-a23c-329f57e35e9f,EE-1-A,+913512542558,"42
Rege Zila, Jabalpur 893626",2005-03-19,2025,1,7.72
75d211fc-e9b2-4af7-90f1-2d75fcfca047,BITC20250110,2025EE110,Nakul,Lad,student110@bitc.edu.in,EE,1,de5b0ccf-a595-44db-a23c-329f57e35e9f,EE-1-A,00794245679,"H.No. 44
Sahni Chowk
Deoghar 434083",2005-02-02,2025,1,6.78
7ec23c9f-c0be-4dd0-9075-f52b302778e2,BITC20250111,2025EE111,Alka,Goel,student111@bitc.edu.in,EE,1,de5b0ccf-a595-44db-a23c-329f57e35e9f,EE-1-A,00497607152,"H.No. 679
Sethi Chowk
Mango-914193",2003-08-17,2025,1,8.48
ded62d37-4ca5-4f9b-ba91-6e847cd31fb0,BITC20250112,2025EE112,Ekta,Dhar,student112@bitc.edu.in,EE,1,91f8cf3b-adb3-4bb4-bab4-d76f5e5824de,EE-1-B,01135438197,"H.No. 985, Narain Path
Ujjain-084598",2006-08-20,2025,1,7.56
26e35e04-0630-4fed-89f4-2631d2a475c1,BITC20250113,2025EE113,Lila,Mistry,student113@bitc.edu.in,EE,1,91f8cf3b-adb3-4bb4-bab4-d76f5e5824de,EE-1-B,08016513264,"H.No. 54, Dash Street, Rajahmundry 799693",2007-06-26,2025,1,7.73
b5a7e027-4bb9-4c31-899d-26a69f7994dc,BITC20250114,2025EE114,Reyansh,Virk,student114@bitc.edu.in,EE,1,91f8cf3b-adb3-4bb4-bab4-d76f5e5824de,EE-1-B,00125922288,"39/933, Narasimhan Street
Rajpur Sonarpur 069594",2003-10-29,2025,1,9.09
237147f3-efef-4785-ad11-d40e8da0138f,BITC20250115,2025EE115,Hamsini,Dara,student115@bitc.edu.in,EE,1,91f8cf3b-adb3-4bb4-bab4-d76f5e5824de,EE-1-B,+918189558443,"86
Palan Chowk, Ranchi 952200",2004-07-10,2025,1,6.66
052aa8c9-8662-459b-8bd9-d2d72775e0d3,BITC20250116,2025EE116,Leena,Vora,student116@bitc.edu.in,EE,1,91f8cf3b-adb3-4bb4-bab4-d76f5e5824de,EE-1-B,7273380485,"H.No. 44
Chand Marg
Satara 451295",2005-12-23,2025,1,8.46
291cb916-be3d-472a-85ea-6a2ff9797d74,BITC20250117,2025EE117,Tristan,Bhalla,student117@bitc.edu.in,EE,1,91f8cf3b-adb3-4bb4-bab4-d76f5e5824de,EE-1-B,3977167028,"934, Ravi Ganj
Anantapur 798812",2002-05-03,2025,1,8.44
febe85e9-7f5d-47a6-8326-173fb2e12ee5,BITC20240118,2024EE118,Charvi,Sridhar,student118@bitc.edu.in,EE,2,5047d652-ab6b-4572-a5eb-2db5d56fb78a,EE-2-A,00125596146,"859
Karnik Path, Munger 294675",2006-02-20,2024,3,6.68
9460e7ea-a874-4677-8c39-9799c1e5af53,BITC20240119,2024EE119,Neel,Chandra,student119@bitc.edu.in,EE,2,5047d652-ab6b-4572-a5eb-2db5d56fb78a,EE-2-A,00523571532,"259
Bobal Road, Ongole-875568",2005-05-25,2024,3,8.68
c40a5ef5-b5e3-48b2-952d-0da29d50bdac,BITC20240120,2024EE120,Kamala,D’Alia,student120@bitc.edu.in,EE,2,5047d652-ab6b-4572-a5eb-2db5d56fb78a,EE-2-A,01715752449,"20, Jha Nagar, Serampore 386170",2006-11-07,2024,3,8.9
7041c87e-327a-4ffd-a614-d7188944d0aa,BITC20240121,2024EE121,Umang,Sane,student121@bitc.edu.in,EE,2,5047d652-ab6b-4572-a5eb-2db5d56fb78a,EE-2-A,+912805226854,"H.No. 629, Bhatia Circle, Thoothukudi-486131",2003-05-08,2024,3,6.83
fb01e3df-9329-4ad7-b17e-3c1806c9c741,BITC20240122,2024EE122,Abdul,Solanki,student122@bitc.edu.in,EE,2,5047d652-ab6b-4572-a5eb-2db5d56fb78a,EE-2-A,00235532504,"652, Pal Chowk
Kurnool-273538",2005-12-04,2024,3,7.07
9cf8d1f0-25ac-4d11-a1b8-ec6fe88f38e9,BITC20240123,2024EE123,Hiral,Loyal,student123@bitc.edu.in,EE,2,5047d652-ab6b-4572-a5eb-2db5d56fb78a,EE-2-A,5036082766,"65/12, Mall Street
Deoghar 095833",2005-11-19,2024,3,8.11
d7deb3d8-f9ab-4019-b308-7cf63f8850bd,BITC20240124,2024EE124,Chanchal,Krishnamurthy,student124@bitc.edu.in,EE,2,c343d459-c8a4-4db2-829f-9e9030bec4b8,EE-2-B,06400920965,"60, Khosla, Kharagpur 268701",2006-02-24,2024,3,6.92
6a5736f5-9dec-496d-b87f-b8691dc44a20,BITC20240125,2024EE125,Eshana,Acharya,student125@bitc.edu.in,EE,2,c343d459-c8a4-4db2-829f-9e9030bec4b8,EE-2-B,+917174260533,"03/67
Jayaraman
Amaravati 061694",2006-03-26,2024,3,7.05
b7aaf0bc-582c-4c08-beeb-120c1f2897cf,BITC20240126,2024EE126,Urmi,Jayaraman,student126@bitc.edu.in,EE,2,c343d459-c8a4-4db2-829f-9e9030bec4b8,EE-2-B,09151240777,"26
Sami Circle, Ambala 906976",2006-07-30,2024,3,7.89
53e1084f-4cff-4728-84dc-1ad78dd219bc,BITC20240127,2024EE127,Quincy,Nagi,student127@bitc.edu.in,EE,2,c343d459-c8a4-4db2-829f-9e9030bec4b8,EE-2-B,09284581689,"573, Jhaveri Road, Srikakulam 289137",2006-05-17,2024,3,9.12
124a617e-366b-46d6-abfb-ee7d185f7d73,BITC20240128,2024EE128,Netra,Srivastava,student128@bitc.edu.in,EE,2,c343d459-c8a4-4db2-829f-9e9030bec4b8,EE-2-B,4721770584,"785, Mishra Marg
Dindigul-442684",2004-09-18,2024,3,6.73
290673a2-eaab-4439-a109-c1fddf9d7f80,BITC20240129,2024EE129,Forum,Bhatia,student129@bitc.edu.in,EE,2,c343d459-c8a4-4db2-829f-9e9030bec4b8,EE-2-B,2408710981,"67/040, Majumdar Road
Hospet 996375",2003-10-03,2024,3,8.92
8c2ab45d-fb4d-48e4-ad85-85961f046c76,BITC20230130,2023EE130,Jacob,Mani,student130@bitc.edu.in,EE,3,738c3707-e7d6-4357-a068-e8eb8508d28f,EE-3-A,+916994593459,"H.No. 22
Narula Marg
Saharsa-264976",2003-05-21,2023,5,9.07
55e93468-9575-4cb4-9dd4-17ae91a3b40b,BITC20230131,2023EE131,Kabir,Venkatesh,student131@bitc.edu.in,EE,3,738c3707-e7d6-4357-a068-e8eb8508d28f,EE-3-A,7306194576,"682, Subramanian Street, Dewas-956187",2003-12-02,2023,5,6.79
76474ff9-d5ef-46c2-9a3c-103271514c4c,BITC20230132,2023EE132,Aishani,Shere,student132@bitc.edu.in,EE,3,738c3707-e7d6-4357-a068-e8eb8508d28f,EE-3-A,07453047542,"91
Uppal Path
Patiala-928892",2007-04-23,2023,5,8.46
b40f93b6-3df5-4cf9-a6ce-d0730ac062a4,BITC20230133,2023EE133,Sathvik,Mody,student133@bitc.edu.in,EE,3,738c3707-e7d6-4357-a068-e8eb8508d28f,EE-3-A,+911628270709,"478, Sawhney Path
Loni-921130",2004-01-19,2023,5,8.12
de1170ee-ba48-4491-adab-571fea34c1b6,BITC20230134,2023EE134,Raghav,Goyal,student134@bitc.edu.in,EE,3,738c3707-e7d6-4357-a068-e8eb8508d28f,EE-3-A,06199791119,"13
Bedi Circle, Bettiah-414767",2003-11-12,2023,5,6.54
060a6640-9bf7-4948-baf8-17b1c779aea0,BITC20230135,2023EE135,Bahadurjit,Badami,student135@bitc.edu.in,EE,3,738c3707-e7d6-4357-a068-e8eb8508d28f,EE-3-A,2662056664,"H.No. 875, Bhargava Marg, Bhimavaram 336310",2001-11-30,2023,5,6.78
a1b0c1f0-7e8f-49c1-9727-02ab5ed05858,BITC20230136,2023EE136,Aachal,Chaudhary,student136@bitc.edu.in,EE,3,a7ec8425-51ef-4e37-af92-fa9c229a30cc,EE-3-B,9723793532,"H.No. 48
Sridhar Marg, Hosur-621487",2003-04-09,2023,5,8.76
b6e030f7-b5db-4cf0-b601-40d7edeb9146,BITC20230137,2023EE137,Orinder,Bahri,student137@bitc.edu.in,EE,3,a7ec8425-51ef-4e37-af92-fa9c229a30cc,EE-3-B,+914849113848,"976
Verma Chowk
Gorakhpur 708026",2006-05-29,2023,5,7.21
1b5834c5-3d08-4492-9c4c-c07c8affa9d6,BITC20230138,2023EE138,Niharika,Prasad,student138@bitc.edu.in,EE,3,a7ec8425-51ef-4e37-af92-fa9c229a30cc,EE-3-B,+919830550964,"H.No. 16
Memon Ganj
Ramgarh 139379",2003-10-23,2023,5,7.72
7004b25f-7179-4b78-9eee-5dc8b2ff76f0,BITC20230139,2023EE139,Aachal,Roy,student139@bitc.edu.in,EE,3,a7ec8425-51ef-4e37-af92-fa9c229a30cc,EE-3-B,5657499883,"46/99, Sarin Ganj
Kumbakonam-797050",2005-02-07,2023,5,7.94
217583cd-4085-4c46-817f-a73fc30dc8bf,BITC20230140,2023EE140,Ishita,Badal,student140@bitc.edu.in,EE,3,a7ec8425-51ef-4e37-af92-fa9c229a30cc,EE-3-B,+917456847233,"H.No. 152
Sur Path
Tirupati-189116",2005-08-28,2023,5,9.09
db9effbf-635d-4919-9c64-00fbc5959aa3,BITC20220141,2022EE141,Januja,Pradhan,student141@bitc.edu.in,EE,4,f1443fd3-2d55-4189-8c46-67f6c0832497,EE-4-A,6153556892,"H.No. 559, Issac Nagar, Dewas-819598",2002-08-22,2022,7,9.21
b579abec-17c2-40ed-8d32-b3e95bdf586f,BITC20220142,2022EE142,Lohit,Kata,student142@bitc.edu.in,EE,4,f1443fd3-2d55-4189-8c46-67f6c0832497,EE-4-A,01619775180,"739
Dara Marg
Raipur 576992",2003-08-05,2022,7,6.99
74d85c18-76e6-4095-a604-979234a71777,BITC20220143,2022EE143,Madhav,Bhatia,student143@bitc.edu.in,EE,4,f1443fd3-2d55-4189-8c46-67f6c0832497,EE-4-A,+911104596432,"30/492, Dayal Marg, Faridabad-905966",2004-12-27,2022,7,6.51
130d6938-4ea5-4da4-ba7d-a3841469addb,BITC20220144,2022EE144,Neel,Khatri,student144@bitc.edu.in,EE,4,f1443fd3-2d55-4189-8c46-67f6c0832497,EE-4-A,1435324783,"287
Savant Road, Hazaribagh 556995",2006-05-17,2022,7,7.67
abb2864c-dc81-40c0-b632-264441705dd3,BITC20220145,2022EE145,Zayyan,Narain,student145@bitc.edu.in,EE,4,f1443fd3-2d55-4189-8c46-67f6c0832497,EE-4-A,+917695847579,"H.No. 688, Gola Street, Nangloi Jat 619605",2006-07-24,2022,7,9.28
e0b17316-fe67-472f-8b8c-ae8f30216710,BITC20220146,2022EE146,Tanay,Ramanathan,student146@bitc.edu.in,EE,4,f1443fd3-2d55-4189-8c46-67f6c0832497,EE-4-A,5823231905,"08/07
Bath Ganj, Udupi 961727",2002-03-23,2022,7,8.86
4728c60e-6643-4f5e-be46-0495f8aebc19,BITC20220147,2022EE147,Gabriel,Pau,student147@bitc.edu.in,EE,4,f1443fd3-2d55-4189-8c46-67f6c0832497,EE-4-A,02903381619,"H.No. 87
Varghese Path, Bhalswa Jahangir Pur-309396",2002-10-12,2022,7,7.36
0440de61-8a8d-4330-864a-0421f5282a56,BITC20220148,2022EE148,Bhavini,Vig,student148@bitc.edu.in,EE,4,f1443fd3-2d55-4189-8c46-67f6c0832497,EE-4-A,+918116196431,"90/04
Kara Street, Ballia 930754",2005-07-15,2022,7,8.59
c83794c9-4388-4bfc-9920-25a438815c12,BITC20220149,2022EE149,Jagdish,Varkey,student149@bitc.edu.in,EE,4,f1443fd3-2d55-4189-8c46-67f6c0832497,EE-4-A,05332379190,"05
Borra Road, Unnao-448732",2003-10-30,2022,7,8.69
3959357c-aca7-4298-8733-47083e73ba23,BITC20220150,2022EE150,Zehaan,Raval,student150@bitc.edu.in,EE,4,f1443fd3-2d55-4189-8c46-67f6c0832497,EE-4-A,+917079325425,"H.No. 813, Sachar, Kanpur 757031",2006-02-01,2022,7,8.85
